data;Classe A 0 Sentido C;Classe A 0 Sentido D;Classe A 0 Total;Classe B 0 Sentido C;Classe B 0 Sentido D;Classe B 0 Total;Classe C 0 Sentido C;Classe C 0 Sentido D;Classe C 0 Total;Classe D 0 Sentido C;Classe D 0 Sentido D;Classe D 0 Total;Classe E 0 Sentido C;Classe E 0 Sentido D;Classe E 0 Total;Classe F 0 Sentido C;Classe F 0 Sentido D;Classe F 0 Total;Classe G 0 Sentido C;Classe G 0 Sentido D;Classe G 0 Total;Classe H 0 Sentido C;Classe H 0 Sentido D;Classe H 0 Total;Classe I 0 Sentido C;Classe I 0 Sentido D;Classe I 0 Total;Classe J 0 Sentido C;Classe J 0 Sentido D;Classe J 0 Total;Classe L 0 Sentido C;Classe L 0 Sentido D;Classe L 0 Total;Todos 0 Sentido C;Todos 0 Sentido D;Total Geral
03/11/2021;291;260;551;161;144;305;32;29;61;17;13;30;30;17;47;7;6;13;0;0;0;27;1;28;2352;1907;4259;430;214;644;42;35;77;3389;2626;6015
04/11/2021;344;304;648;146;152;298;23;26;49;12;19;31;16;14;30;5;5;10;0;0;0;14;4;18;1914;1897;3811;281;247;528;27;34;61;2782;2702;5484
05/11/2021;352;315;667;157;111;268;31;31;62;26;15;41;18;18;36;4;7;11;2;1;3;18;3;21;2252;2411;4663;320;338;658;30;37;67;3210;3287;6497
06/11/2021;262;174;436;125;92;217;20;20;40;20;8;28;24;16;40;3;5;8;0;1;1;14;0;14;2030;2613;4643;302;428;730;29;41;70;2829;3398;6227
07/11/2021;175;131;306;69;32;101;17;8;25;7;3;10;19;8;27;3;2;5;0;0;0;19;2;21;3076;2528;5604;440;309;749;31;32;63;3856;3055;6911
08/11/2021;255;269;524;154;157;311;37;24;61;21;10;31;21;17;38;9;6;15;1;0;1;21;2;23;2118;2197;4315;460;299;759;34;34;68;3131;3015;6146
09/11/2021;306;294;600;154;163;317;26;30;56;23;18;41;22;19;41;3;9;12;0;0;0;13;2;15;1698;1831;3529;291;241;532;25;37;62;2561;2644;5205
10/11/2021;359;295;654;191;146;337;33;22;55;18;13;31;22;15;37;8;5;13;0;0;0;18;3;21;1737;1794;3531;285;237;522;33;38;71;2704;2568;5272
11/11/2021;301;274;575;140;135;275;18;33;51;24;14;38;21;18;39;9;8;17;0;1;1;16;1;17;1864;1966;3830;234;230;464;38;28;66;2665;2708;5373
12/11/2021;400;300;700;144;126;270;27;31;58;22;10;32;14;22;36;8;3;11;1;1;2;20;1;21;2444;3170;5614;295;400;695;36;60;96;3411;4124;7535
13/11/2021;277;209;486;103;79;182;24;19;43;13;6;19;14;12;26;6;2;8;0;0;0;11;1;12;2138;4617;6755;280;624;904;35;53;88;2901;5622;8523
14/11/2021;183;147;330;66;30;96;16;6;22;11;4;15;12;6;18;3;4;7;0;0;0;27;0;27;2640;2564;5204;392;381;773;34;29;63;3384;3171;6555
15/11/2021;166;214;380;61;94;155;20;12;32;12;4;16;15;5;20;6;0;6;0;0;0;15;0;15;4972;2310;7282;642;242;884;50;33;83;5959;2914;8873
16/11/2021;292;274;566;188;170;358;32;23;55;14;18;32;36;20;56;5;5;10;0;0;0;21;1;22;2209;2067;4276;482;235;717;34;40;74;3313;2853;6166
17/11/2021;329;283;612;168;132;300;26;25;51;21;17;38;30;30;60;3;5;8;1;1;2;14;2;16;1827;1782;3609;304;235;539;35;30;65;2758;2542;5300
18/11/2021;326;285;611;140;149;289;28;28;56;14;12;26;23;22;45;8;7;15;0;1;1;15;2;17;1832;1847;3679;269;255;524;24;35;59;2679;2643;5322
19/11/2021;365;278;643;161;138;299;38;28;66;20;12;32;20;17;37;4;9;13;0;0;0;12;2;14;2114;2534;4648;299;380;679;39;42;81;3072;3440;6512
20/11/2021;242;173;415;104;77;181;30;22;52;15;10;25;18;15;33;7;9;16;0;0;0;27;1;28;1845;2639;4484;332;462;794;24;44;68;2644;3452;6096
21/11/2021;141;123;264;55;21;76;18;7;25;6;5;11;18;9;27;3;2;5;1;0;1;28;2;30;2853;2109;4962;443;298;741;46;26;72;3612;2602;6214
22/11/2021;279;315;594;127;175;302;20;24;44;16;18;34;17;19;36;7;9;16;0;0;0;26;2;28;2171;2009;4180;491;251;742;38;31;69;3192;2853;6045
23/11/2021;232;226;458;117;125;242;24;15;39;22;12;34;13;16;29;6;10;16;1;1;2;15;2;17;1471;1588;3059;203;212;415;9;29;38;2113;2236;4349
24/11/2021;373;286;659;176;153;329;21;27;48;31;10;41;23;26;49;9;12;21;1;0;1;24;0;24;1825;1873;3698;270;225;495;35;47;82;2788;2659;5447
25/11/2021;325;317;642;165;137;302;29;26;55;20;10;30;29;24;53;8;7;15;2;0;2;25;1;26;1914;1848;3762;277;247;524;25;30;55;2819;2647;5466
26/11/2021;349;294;643;151;123;274;38;17;55;21;11;32;20;14;34;1;11;12;0;1;1;27;2;29;2156;2632;4788;316;350;666;26;42;68;3105;3497;6602
27/11/2021;255;179;434;145;100;245;28;12;40;16;10;26;18;14;32;4;1;5;0;1;1;19;2;21;1835;2816;4651;323;484;807;31;43;74;2674;3662;6336
28/11/2021;176;119;295;56;32;88;24;9;33;15;5;20;15;8;23;1;6;7;0;0;0;19;2;21;3170;2215;5385;453;286;739;32;28;60;3961;2710;6671
29/11/2021;302;340;642;127;179;306;32;25;57;18;7;25;23;14;37;9;1;10;0;2;2;40;3;43;2283;2035;4318;462;254;716;48;32;80;3344;2892;6236
30/11/2021;285;252;537;141;144;285;42;20;62;20;11;31;20;22;42;9;11;20;0;1;1;17;3;20;1821;1893;3714;330;252;582;31;34;65;2716;2643;5359
01/12/2021;345;271;616;182;152;334;23;30;53;25;14;39;15;18;33;7;10;17;0;0;0;22;2;24;1779;1874;3653;297;262;559;34;52;86;2729;2685;5414
02/12/2021;347;305;652;172;175;347;34;21;55;19;22;41;22;19;41;11;7;18;0;0;0;27;5;32;1944;1917;3861;308;283;591;29;39;68;2913;2793;5706
03/12/2021;391;286;677;167;143;310;35;32;67;14;16;30;13;18;31;8;6;14;0;1;1;21;2;23;2317;2733;5050;287;394;681;37;51;88;3290;3682;6972
04/12/2021;255;216;471;102;95;197;25;16;41;18;13;31;11;20;31;9;8;17;1;0;1;28;2;30;2056;3268;5324;303;505;808;31;38;69;2839;4181;7020
05/12/2021;206;158;364;70;33;103;12;11;23;12;7;19;29;2;31;5;1;6;0;0;0;37;1;38;3653;2453;6106;502;326;828;34;34;68;4560;3026;7586
06/12/2021;286;358;644;156;176;332;41;33;74;26;16;42;23;23;46;8;11;19;0;0;0;35;2;37;2304;2157;4461;479;283;762;30;41;71;3388;3100;6488
07/12/2021;272;270;542;135;129;264;32;28;60;17;9;26;28;11;39;10;7;17;1;1;2;22;5;27;1855;1934;3789;305;250;555;27;40;67;2704;2684;5388
08/12/2021;363;320;683;188;159;347;29;29;58;19;11;30;22;19;41;4;14;18;0;0;0;38;5;43;1856;1923;3779;277;230;507;37;36;73;2833;2746;5579
09/12/2021;343;316;659;155;173;328;25;25;50;14;13;27;27;20;47;7;5;12;0;1;1;24;4;28;2049;1935;3984;296;262;558;28;40;68;2968;2794;5762
10/12/2021;416;290;706;164;161;325;36;34;70;21;13;34;24;28;52;5;11;16;0;0;0;27;2;29;2476;2943;5419;316;395;711;28;50;78;3513;3927;7440
11/12/2021;192;168;360;100;67;167;19;14;33;11;9;20;14;9;23;6;2;8;0;0;0;23;1;24;1667;2345;4012;265;420;685;21;29;50;2318;3064;5382
12/12/2021;210;165;375;69;39;108;12;6;18;9;3;12;23;8;31;7;6;13;0;0;0;39;0;39;3427;2488;5915;450;343;793;33;34;67;4279;3092;7371
13/12/2021;296;339;635;155;167;322;29;29;58;15;7;22;24;22;46;3;5;8;1;2;3;53;1;54;2325;2180;4505;461;289;750;39;43;82;3401;3084;6485
14/12/2021;335;310;645;205;203;408;37;33;70;21;14;35;32;31;63;7;14;21;0;0;0;38;2;40;1873;1963;3836;282;253;535;27;45;72;2857;2868;5725
15/12/2021;404;318;722;196;137;333;37;19;56;20;11;31;24;23;47;7;17;24;1;0;1;40;2;42;1976;2046;4022;265;239;504;33;57;90;3003;2869;5872
16/12/2021;381;319;700;154;188;342;26;29;55;31;6;37;23;25;48;6;7;13;1;0;1;34;7;41;2076;2096;4172;280;273;553;27;37;64;3039;2987;6026
17/12/2021;405;273;678;220;183;403;31;27;58;30;9;39;18;25;43;8;10;18;0;0;0;43;1;44;2379;2815;5194;306;378;684;25;50;75;3465;3771;7236
18/12/2021;254;217;471;128;87;215;27;21;48;16;8;24;10;26;36;0;6;6;0;1;1;18;3;21;2167;2962;5129;269;437;706;34;34;68;2923;3802;6725
19/12/2021;215;179;394;84;47;131;13;3;16;13;6;19;24;16;40;3;2;5;2;0;2;30;0;30;3467;2627;6094;470;325;795;40;40;80;4361;3245;7606
20/12/2021;300;306;606;190;217;407;34;29;63;19;9;28;28;19;47;14;9;23;0;0;0;29;4;33;2499;2393;4892;419;251;670;37;37;74;3569;3274;6843
21/12/2021;328;309;637;245;215;460;28;25;53;18;25;43;21;25;46;6;6;12;1;0;1;18;2;20;2056;2272;4328;248;255;503;26;45;71;2995;3179;6174
22/12/2021;424;345;769;262;209;471;38;27;65;31;19;50;19;24;43;4;11;15;0;1;1;30;3;33;2234;2495;4729;282;296;578;44;49;93;3368;3479;6847
23/12/2021;440;348;788;249;245;494;43;28;71;16;18;34;19;19;38;6;9;15;2;0;2;45;1;46;2708;3805;6513;290;435;725;37;51;88;3855;4959;8814
24/12/2021;284;228;512;101;89;190;30;18;48;15;15;30;19;15;34;5;3;8;0;0;0;31;0;31;2445;5434;7879;304;821;1125;22;58;80;3256;6681;9937
25/12/2021;121;57;178;24;17;41;8;11;19;3;1;4;11;4;15;1;1;2;0;0;0;10;1;11;2218;2885;5103;334;429;763;14;20;34;2744;3426;6170
26/12/2021;145;128;273;48;35;83;9;13;22;1;7;8;13;22;35;4;3;7;0;0;0;16;3;19;5213;2385;7598;575;245;820;48;25;73;6072;2866;8938
27/12/2021;303;336;639;152;208;360;33;24;57;16;19;35;20;25;45;6;3;9;1;1;2;31;2;33;3172;2229;5401;490;290;780;35;47;82;4259;3184;7443
28/12/2021;322;283;605;191;199;390;33;28;61;17;14;31;18;17;35;3;5;8;0;0;0;20;2;22;2349;2318;4667;248;268;516;27;44;71;3228;3178;6406
29/12/2021;375;293;668;240;176;416;33;38;71;22;15;37;20;21;41;4;10;14;0;0;0;16;2;18;2553;2513;5066;264;313;577;28;32;60;3555;3413;6968
30/12/2021;364;333;697;184;159;343;39;33;72;16;13;29;15;18;33;3;4;7;0;0;0;34;2;36;2892;4188;7080;281;512;793;28;44;72;3856;5306;9162
31/12/2021;249;156;405;88;70;158;14;11;25;12;4;16;11;15;26;1;1;2;0;0;0;19;1;20;2460;5719;8179;276;904;1180;30;49;79;3160;6930;10090
01/02/2022;275;253;528;134;165;299;24;26;50;14;13;27;24;16;40;4;8;12;0;0;0;19;0;19;1682;1842;3524;298;296;594;29;31;60;2503;2650;5153
02/02/2022;349;299;648;200;202;402;31;28;59;19;16;35;18;22;40;2;12;14;0;1;1;28;3;31;1751;1795;3546;322;262;584;38;53;91;2758;2693;5451
03/02/2022;285;300;585;198;194;392;38;30;68;20;21;41;19;28;47;3;9;12;0;0;0;32;0;32;1876;1899;3775;337;251;588;19;36;55;2827;2768;5595
04/02/2022;324;281;605;176;113;289;34;25;59;24;15;39;17;34;51;4;11;15;0;1;1;32;4;36;2073;2538;4611;292;353;645;19;26;45;2995;3401;6396
05/02/2022;199;172;371;106;70;176;22;21;43;12;13;25;15;22;37;2;7;9;0;0;0;39;3;42;1937;3020;4957;345;543;888;20;35;55;2697;3906;6603
06/02/2022;127;71;198;48;20;68;12;8;20;6;2;8;25;7;32;3;7;10;0;0;0;26;1;27;3667;2381;6048;546;421;967;38;29;67;4498;2947;7445
07/02/2022;254;318;572;139;175;314;36;25;61;20;13;33;25;25;50;6;6;12;0;1;1;50;2;52;2206;2053;4259;508;335;843;42;45;87;3286;2998;6284
08/02/2022;161;279;440;83;188;271;20;29;49;9;21;30;18;35;53;4;15;19;2;1;3;19;7;26;954;1841;2795;239;266;505;19;37;56;1528;2719;4247
09/02/2022;351;293;644;170;155;325;42;21;63;14;17;31;24;22;46;6;6;12;0;0;0;40;2;42;1645;1731;3376;301;268;569;24;31;55;2617;2546;5163
10/02/2022;317;339;656;155;164;319;30;39;69;12;15;27;23;28;51;4;9;13;0;0;0;26;2;28;1814;1816;3630;303;280;583;27;38;65;2711;2730;5441
11/02/2022;387;320;707;171;154;325;40;32;72;18;17;35;18;34;52;9;8;17;0;0;0;37;2;39;2101;2778;4879;322;389;711;22;41;63;3125;3775;6900
12/02/2022;228;175;403;84;73;157;29;21;50;12;10;22;10;23;33;6;13;19;0;1;1;25;1;26;1939;2838;4777;371;554;925;16;27;43;2720;3736;6456
13/02/2022;135;96;231;33;22;55;10;5;15;4;3;7;9;5;14;1;3;4;0;0;0;6;1;7;3606;2347;5953;498;397;895;28;21;49;4330;2900;7230
14/02/2022;271;320;591;154;189;343;28;28;56;19;13;32;38;16;54;8;5;13;1;1;2;49;2;51;2048;1955;4003;515;289;804;37;22;59;3168;2840;6008
15/02/2022;281;314;595;135;158;293;24;34;58;15;22;37;35;32;67;4;8;12;0;0;0;29;4;33;1592;1715;3307;311;270;581;23;22;45;2449;2579;5028
16/02/2022;349;310;659;141;129;270;29;44;73;20;20;40;22;29;51;4;18;22;1;0;1;31;3;34;1725;1826;3551;286;268;554;23;18;41;2631;2665;5296
17/02/2022;310;310;620;147;151;298;28;35;63;16;24;40;33;18;51;4;12;16;1;0;1;32;6;38;1769;1807;3576;293;267;560;24;28;52;2657;2658;5315
18/02/2022;359;281;640;166;155;321;34;37;71;16;21;37;15;23;38;3;20;23;0;0;0;13;3;16;2159;2635;4794;302;399;701;43;50;93;3110;3624;6734
19/02/2022;186;159;345;81;70;151;14;23;37;9;18;27;21;22;43;4;14;18;0;1;1;32;4;36;1843;2706;4549;358;468;826;16;34;50;2564;3519;6083
20/02/2022;140;99;239;46;43;89;17;12;29;13;6;19;25;11;36;4;8;12;0;0;0;17;3;20;3323;2231;5554;526;381;907;28;18;46;4139;2812;6951
21/02/2022;301;354;655;158;194;352;20;48;68;14;14;28;30;22;52;11;7;18;0;1;1;35;3;38;2002;1956;3958;472;268;740;34;38;72;3077;2905;5982
22/02/2022;270;297;567;199;192;391;23;31;54;18;13;31;30;11;41;6;15;21;0;0;0;22;0;22;1584;1710;3294;296;247;543;28;31;59;2476;2547;5023
23/02/2022;330;256;586;188;169;357;31;33;64;16;7;23;20;14;34;4;1;5;0;0;0;19;2;21;1487;1546;3033;273;240;513;26;37;63;2394;2305;4699
24/02/2022;334;301;635;153;168;321;31;44;75;17;13;30;11;26;37;4;10;14;0;0;0;22;3;25;1817;1905;3722;289;249;538;27;35;62;2705;2754;5459
25/02/2022;323;276;599;148;148;296;45;33;78;15;8;23;20;17;37;2;4;6;0;0;0;29;2;31;1891;3049;4940;239;380;619;22;46;68;2734;3963;6697
26/02/2022;231;185;416;105;89;194;28;26;54;10;14;24;17;18;35;6;5;11;0;2;2;13;1;14;2092;5172;7264;294;689;983;16;58;74;2812;6259;9071
27/02/2022;128;76;204;36;29;65;22;7;29;7;4;11;18;6;24;2;3;5;1;0;1;24;3;27;3110;2604;5714;471;397;868;23;29;52;3842;3158;7000
28/02/2022;197;236;433;148;181;329;22;23;45;10;13;23;18;18;36;5;3;8;0;0;0;30;2;32;3177;2153;5330;509;267;776;42;31;73;4158;2927;7085
01/03/2022;173;184;357;108;105;213;26;24;50;12;11;23;20;10;30;4;1;5;0;0;0;3;4;7;3257;1917;5174;411;216;627;24;25;49;4038;2497;6535
02/03/2022;267;232;499;154;141;295;33;21;54;17;16;33;21;18;39;9;10;19;2;0;2;32;3;35;2718;1727;4445;362;256;618;27;23;50;3642;2447;6089
03/03/2022;294;279;573;142;180;322;24;23;47;16;13;29;25;18;43;7;4;11;0;0;0;22;4;26;1885;1777;3662;328;273;601;21;25;46;2764;2596;5360
04/03/2022;349;306;655;175;155;330;22;38;60;22;19;41;21;32;53;5;12;17;0;2;2;19;5;24;2072;2434;4506;293;432;725;26;48;74;3004;3483;6487
05/03/2022;214;156;370;114;91;205;20;22;42;17;13;30;14;23;37;3;2;5;0;1;1;20;2;22;1897;2618;4515;345;476;821;16;28;44;2660;3432;6092
06/03/2022;114;76;190;63;25;88;12;11;23;9;3;12;19;7;26;4;9;13;0;2;2;21;0;21;2921;2127;5048;422;324;746;28;19;47;3613;2603;6216
07/03/2022;252;305;557;100;135;235;20;33;53;22;13;35;23;16;39;8;8;16;0;0;0;29;5;34;2119;2121;4240;445;262;707;22;25;47;3040;2923;5963
08/03/2022;275;238;513;108;117;225;24;22;46;22;15;37;23;20;43;3;10;13;0;0;0;25;0;25;1639;1859;3498;302;263;565;21;26;47;2442;2570;5012
09/03/2022;328;282;610;122;147;269;22;30;52;23;12;35;14;17;31;6;12;18;0;0;0;17;2;19;1744;1796;3540;302;284;586;21;34;55;2599;2616;5215
10/03/2022;345;341;686;139;137;276;31;30;61;15;12;27;24;23;47;6;6;12;1;0;1;21;2;23;1887;1831;3718;275;273;548;22;33;55;2766;2688;5454
11/03/2022;335;278;613;127;130;257;28;35;63;13;19;32;20;36;56;8;10;18;0;0;0;24;9;33;2057;2453;4510;232;351;583;23;27;50;2867;3348;6215
12/03/2022;192;162;354;84;72;156;28;22;50;12;10;22;14;25;39;2;5;7;0;1;1;24;6;30;1703;2540;4243;274;475;749;23;28;51;2356;3346;5702
13/03/2022;127;90;217;31;26;57;15;6;21;3;1;4;31;12;43;3;0;3;3;0;3;33;0;33;2947;2120;5067;496;354;850;23;20;43;3712;2629;6341
14/03/2022;247;332;579;115;147;262;24;25;49;18;19;37;29;17;46;8;14;22;0;0;0;31;4;35;1951;1964;3915;452;293;745;17;33;50;2892;2848;5740
15/03/2022;238;248;486;84;112;196;25;29;54;18;12;30;27;20;47;3;6;9;0;0;0;21;2;23;1460;1530;2990;253;240;493;11;37;48;2140;2236;4376
16/03/2022;306;318;624;122;110;232;29;26;55;12;10;22;17;28;45;5;18;23;0;0;0;30;1;31;1512;1685;3197;279;252;531;24;21;45;2336;2469;4805
17/03/2022;264;310;574;106;135;241;31;33;64;13;14;27;18;18;36;7;7;14;0;1;1;21;7;28;1584;1694;3278;275;265;540;19;28;47;2338;2512;4850
18/03/2022;228;263;491;66;97;163;19;31;50;16;16;32;11;25;36;0;8;8;0;0;0;18;2;20;1142;2448;3590;191;422;613;7;31;38;1698;3343;5041
19/03/2022;147;147;294;56;46;102;14;16;30;13;8;21;20;13;33;4;7;11;0;0;0;22;4;26;1421;2547;3968;229;466;695;14;24;38;1940;3278;5218
20/03/2022;112;86;198;40;27;67;10;7;17;9;4;13;22;7;29;5;12;17;0;0;0;43;3;46;3459;1992;5451;528;381;909;36;23;59;4264;2542;6806
21/03/2022;259;307;566;110;141;251;27;27;54;12;11;23;27;14;41;11;7;18;0;0;0;40;3;43;1931;1844;3775;471;303;774;24;35;59;2912;2692;5604
22/03/2022;247;274;521;94;122;216;29;31;60;23;10;33;28;33;61;7;13;20;0;0;0;28;5;33;1584;1706;3290;310;263;573;12;19;31;2362;2476;4838
23/03/2022;325;307;632;128;118;246;26;34;60;24;19;43;27;19;46;7;9;16;0;0;0;48;4;52;1698;1751;3449;292;241;533;22;22;44;2597;2524;5121
24/03/2022;314;320;634;122;132;254;30;25;55;21;9;30;20;26;46;6;20;26;1;0;1;26;0;26;1895;2212;4107;302;376;678;21;38;59;2758;3158;5916
25/03/2022;230;180;410;89;88;177;23;21;44;7;9;16;19;15;34;4;4;8;0;1;1;30;1;31;1943;3461;5404;367;544;911;16;42;58;2728;4366;7094
26/03/2022;172;130;302;61;56;117;21;16;37;9;6;15;19;12;31;4;10;14;0;2;2;44;1;45;1891;2480;4371;395;505;900;24;39;63;2640;3257;5897
27/03/2022;144;95;239;35;26;61;20;6;26;7;3;10;17;13;30;7;6;13;0;0;0;30;2;32;4096;2189;6285;572;387;959;32;28;60;4960;2755;7715
28/03/2022;233;300;533;88;119;207;28;28;56;13;17;30;30;24;54;9;10;19;2;1;3;38;4;42;2034;1925;3959;491;271;762;35;21;56;3001;2720;5721
29/03/2022;251;280;531;99;118;217;33;28;61;16;19;35;14;27;41;10;8;18;0;0;0;30;6;36;1530;1704;3234;264;249;513;13;19;32;2260;2458;4718
30/03/2022;277;293;570;112;130;242;16;28;44;16;15;31;17;18;35;3;11;14;0;0;0;19;3;22;1514;1602;3116;319;302;621;21;29;50;2314;2431;4745
31/03/2022;270;293;563;94;127;221;24;25;49;20;8;28;20;15;35;8;10;18;0;1;1;31;1;32;1635;1634;3269;311;298;609;13;25;38;2426;2437;4863
01/04/2022;276;231;507;89;105;194;32;30;62;18;10;28;14;20;34;2;10;12;0;0;0;33;5;38;1753;2174;3927;289;413;702;16;31;47;2522;3029;5551
02/04/2022;197;168;365;81;65;146;21;20;41;10;11;21;22;23;45;2;8;10;0;0;0;33;4;37;1735;2487;4222;353;483;836;21;25;46;2475;3294;5769
03/04/2022;117;83;200;38;35;73;16;9;25;10;2;12;27;11;38;12;8;20;0;1;1;35;3;38;2701;2128;4829;444;374;818;23;19;42;3423;2673;6096
04/04/2022;239;328;567;77;132;209;27;21;48;15;7;22;39;13;52;11;4;15;0;0;0;57;0;57;1694;1782;3476;460;329;789;18;21;39;2637;2637;5274
05/04/2022;226;241;467;74;94;168;22;23;45;15;16;31;16;20;36;4;9;13;0;1;1;15;3;18;1427;1605;3032;304;311;615;14;23;37;2117;2346;4463
06/04/2022;297;265;562;96;118;214;20;33;53;10;7;17;16;31;47;9;9;18;0;0;0;39;5;44;1556;1645;3201;322;283;605;25;30;55;2390;2426;4816
07/04/2022;283;291;574;94;121;215;18;22;40;19;14;33;15;33;48;6;14;20;0;0;0;24;4;28;1714;1697;3411;305;309;614;18;15;33;2496;2520;5016
08/04/2022;326;261;587;115;126;241;24;33;57;13;18;31;21;37;58;5;12;17;0;0;0;23;11;34;1849;2295;4144;275;365;640;15;34;49;2666;3192;5858
09/04/2022;182;156;338;80;67;147;26;23;49;16;14;30;14;25;39;4;14;18;0;2;2;25;3;28;1663;2357;4020;406;510;916;21;41;62;2437;3212;5649
10/04/2022;136;131;267;33;21;54;16;5;21;9;6;15;15;19;34;5;6;11;0;0;0;29;3;32;2633;2228;4861;542;448;990;17;22;39;3435;2889;6324
11/04/2022;192;325;517;66;120;186;24;33;57;15;15;30;38;23;61;7;7;14;0;0;0;39;5;44;1642;1861;3503;446;292;738;19;26;45;2488;2707;5195
12/04/2022;251;261;512;79;134;213;23;26;49;19;13;32;29;29;58;3;7;10;0;0;0;13;1;14;1555;1846;3401;307;312;619;19;30;49;2298;2659;4957
13/04/2022;281;273;554;113;125;238;19;26;45;17;22;39;21;24;45;4;12;16;0;0;0;18;9;27;1920;2803;4723;328;347;675;30;48;78;2751;3689;6440
14/04/2022;346;290;636;98;94;192;26;28;54;18;17;35;18;23;41;0;6;6;0;2;2;14;3;17;1997;6643;8640;291;753;1044;14;50;64;2822;7909;10731
15/04/2022;118;92;210;25;29;54;13;6;19;8;5;13;9;6;15;3;6;9;1;0;1;10;2;12;1783;5566;7349;335;731;1066;15;34;49;2320;6477;8797
16/04/2022;86;77;163;32;39;71;7;15;22;7;4;11;3;9;12;3;6;9;0;0;0;13;0;13;1533;1617;3150;313;351;664;8;19;27;2005;2137;4142
17/04/2022;128;93;221;29;25;54;10;11;21;3;2;5;12;4;16;2;1;3;0;0;0;9;2;11;6421;1975;8396;533;311;844;66;18;84;7213;2442;9655
18/04/2022;241;355;596;92;121;213;21;18;39;12;9;21;19;26;45;12;4;16;0;0;0;28;0;28;2891;1908;4799;533;255;788;28;27;55;3877;2723;6600
19/04/2022;219;280;499;78;121;199;20;33;53;13;20;33;25;30;55;9;10;19;1;0;1;17;3;20;1509;1613;3122;347;256;603;11;13;24;2249;2379;4628
20/04/2022;263;276;539;76;106;182;20;29;49;8;20;28;17;39;56;3;11;14;0;0;0;16;6;22;1520;1786;3306;350;332;682;11;23;34;2284;2628;4912
21/04/2022;158;212;370;71;83;154;25;15;40;10;6;16;9;19;28;4;14;18;0;0;0;20;4;24;1588;1948;3536;334;351;685;20;34;54;2239;2686;4925
22/04/2022;213;235;448;72;105;177;23;33;56;15;16;31;10;31;41;3;9;12;0;0;0;23;6;29;1553;2132;3685;315;381;696;17;20;37;2244;2968;5212
23/04/2022;168;185;353;66;83;149;12;19;31;11;10;21;18;27;45;2;10;12;0;0;0;13;2;15;1476;2194;3670;258;349;607;9;14;23;2033;2893;4926
24/04/2022;123;104;227;32;23;55;16;6;22;3;2;5;10;9;19;4;10;14;0;0;0;19;3;22;2562;2015;4577;444;385;829;16;20;36;3229;2577;5806
25/04/2022;172;281;453;53;110;163;10;24;34;6;12;18;23;24;47;5;12;17;0;1;1;22;6;28;1353;1724;3077;444;297;741;19;27;46;2107;2518;4625
26/04/2022;160;253;413;84;130;214;19;21;40;11;15;26;12;17;29;3;6;9;0;1;1;14;3;17;1214;1623;2837;343;271;614;16;33;49;1876;2373;4249
27/04/2022;163;280;443;49;98;147;22;22;44;9;10;19;8;25;33;1;9;10;0;2;2;9;4;13;795;1556;2351;228;289;517;5;20;25;1289;2315;3604
28/04/2022;259;287;546;105;112;217;25;27;52;12;16;28;18;25;43;3;8;11;0;1;1;26;5;31;1480;1545;3025;344;330;674;20;28;48;2292;2384;4676
29/04/2022;284;254;538;94;81;175;28;22;50;15;13;28;20;34;54;2;14;16;0;1;1;30;1;31;1796;2387;4183;330;435;765;23;30;53;2622;3272;5894
30/04/2022;210;186;396;77;72;149;17;31;48;13;7;20;10;14;24;4;2;6;0;0;0;32;3;35;1673;2543;4216;352;520;872;17;27;44;2405;3405;5810
01/05/2022;116;75;191;43;25;68;9;6;15;4;1;5;11;6;17;5;11;16;0;1;1;11;1;12;2703;2102;4805;506;400;906;16;15;31;3424;2643;6067
02/05/2022;234;299;533;93;129;222;20;22;42;13;9;22;30;11;41;7;13;20;0;1;1;29;2;31;1798;1835;3633;498;355;853;27;40;67;2749;2716;5465
03/05/2022;271;240;511;104;111;215;20;15;35;14;13;27;20;17;37;3;14;17;0;0;0;23;2;25;1441;1664;3105;358;299;657;17;25;42;2271;2400;4671
04/05/2022;295;278;573;99;111;210;29;26;55;16;11;27;17;23;40;6;10;16;0;2;2;18;6;24;1609;1729;3338;368;327;695;16;30;46;2473;2553;5026
05/05/2022;303;326;629;99;133;232;23;24;47;19;17;36;18;25;43;7;10;17;0;0;0;19;3;22;1751;1782;3533;326;283;609;22;34;56;2587;2637;5224
06/05/2022;330;294;624;95;86;181;28;25;53;10;18;28;24;29;53;11;7;18;0;0;0;25;10;35;1911;2681;4592;368;515;883;25;36;61;2827;3701;6528
07/05/2022;189;160;349;74;71;145;21;24;45;13;7;20;13;16;29;5;7;12;2;0;2;25;2;27;1910;3412;5322;365;687;1052;9;39;48;2626;4425;7051
08/05/2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/05/2022;131;304;435;95;123;218;21;32;53;21;8;29;14;14;28;4;3;7;0;0;0;20;2;22;1456;1950;3406;482;289;771;223;37;260;2467;2762;5229
10/05/2022;245;274;519;88;113;201;15;29;44;17;14;31;29;29;58;4;5;9;0;1;1;14;4;18;1413;1550;2963;324;294;618;20;26;46;2169;2339;4508
11/05/2022;320;309;629;104;118;222;33;29;62;15;19;34;25;26;51;4;10;14;0;1;1;10;6;16;1490;1568;3058;347;287;634;44;33;77;2392;2406;4798
